brand_name,product_name,list_price,quantity,order_date,required_date,shipped_date,first_name,store_name,state
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-08-03,2016-08-05,2016-08-06,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-08-03,2016-08-05,2016-08-05,Kali,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-08-03,2016-08-05,2016-08-05,Kali,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-08-04,2016-08-07,2016-08-06,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-08-04,2016-08-07,2016-08-06,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-08-04,2016-08-07,2016-08-06,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,2,2016-08-05,2016-08-05,NULL,Kali,Rowlett Bikes,TX
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-05,2016-08-05,NULL,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-08-05,2016-08-05,NULL,Kali,Rowlett Bikes,TX
Trek,Trek Conduit+ - 2016,2999.99,1,2016-08-05,2016-08-05,NULL,Kali,Rowlett Bikes,TX
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-05,2016-08-07,2016-08-07,Venita,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-08-05,2016-08-07,2016-08-07,Venita,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2016-08-05,2016-08-07,2016-08-07,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,2,2016-08-05,2016-08-07,2016-08-07,Venita,Baldwin Bikes,NY
Electra,Electra Moto 1 - 2016,529.99,2,2016-08-07,2016-08-10,2016-08-10,Venita,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,2,2016-08-07,2016-08-10,2016-08-10,Venita,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-08-07,2016-08-10,2016-08-10,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-08-07,2016-08-09,2016-08-10,Marcelene,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-08-07,2016-08-09,2016-08-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-07,2016-08-09,2016-08-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-08-07,2016-08-09,2016-08-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-08-08,2016-08-09,2016-08-11,Marcelene,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-08-08,2016-08-09,2016-08-11,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,1,2016-08-08,2016-08-09,2016-08-11,Marcelene,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-08-09,2016-08-11,2016-08-11,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-11,2016-08-12,2016-08-13,Kali,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-11,2016-08-12,2016-08-13,Kali,Rowlett Bikes,TX
Electra,Electra Moto 1 - 2016,529.99,1,2016-08-11,2016-08-12,2016-08-13,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-08-11,2016-08-12,2016-08-13,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-08-12,2016-08-14,2016-08-13,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-08-13,2016-08-14,2016-08-15,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-08-13,2016-08-14,2016-08-14,Layla,Rowlett Bikes,TX
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-08-13,2016-08-14,2016-08-14,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-08-13,2016-08-14,2016-08-14,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-08-14,2016-08-15,2016-08-15,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-14,2016-08-15,2016-08-15,Venita,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2016-08-14,2016-08-15,2016-08-15,Venita,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-08-14,2016-08-15,2016-08-17,Venita,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2016-08-14,2016-08-15,2016-08-17,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-14,2016-08-15,2016-08-17,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-08-14,2016-08-15,2016-08-17,Venita,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2016-08-15,2016-08-18,2016-08-18,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-08-15,2016-08-18,2016-08-18,Venita,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-08-15,2016-08-18,2016-08-18,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-15,2016-08-16,2016-08-18,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-08-15,2016-08-16,2016-08-18,Venita,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,1,2016-08-16,2016-08-18,2016-08-18,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-08-16,2016-08-18,2016-08-18,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-08-16,2016-08-18,2016-08-18,Marcelene,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2016-08-16,2016-08-19,2016-08-17,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-16,2016-08-19,2016-08-17,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,2,2016-08-16,2016-08-19,2016-08-17,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-08-16,2016-08-19,2016-08-17,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-08-16,2016-08-19,2016-08-17,Venita,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,1,2016-08-17,2016-08-19,2016-08-18,Mireya,Santa Cruz Bikes,CA
Trek,Trek Slash 8 27.5 - 2016,3999.99,1,2016-08-17,2016-08-19,2016-08-18,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-17,2016-08-20,2016-08-20,Venita,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2016-08-17,2016-08-20,2016-08-20,Venita,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-08-17,2016-08-20,2016-08-20,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-08-17,2016-08-20,2016-08-20,Venita,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2016-08-17,2016-08-19,2016-08-18,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-08-17,2016-08-19,2016-08-18,Marcelene,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2016-08-17,2016-08-19,2016-08-20,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-17,2016-08-19,2016-08-20,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-08-17,2016-08-20,2016-08-20,Layla,Rowlett Bikes,TX
Trek,Trek Conduit+ - 2016,2999.99,1,2016-08-18,2016-08-21,2016-08-21,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-08-18,2016-08-21,2016-08-21,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-08-19,2016-08-20,2016-08-21,Venita,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,2,2016-08-19,2016-08-20,2016-08-21,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-19,2016-08-21,2016-08-21,Venita,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2016-08-20,2016-08-23,2016-08-23,Marcelene,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,1,2016-08-20,2016-08-23,2016-08-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-08-20,2016-08-23,2016-08-23,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-08-20,2016-08-22,2016-08-23,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-20,2016-08-22,2016-08-23,Venita,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2016-08-20,2016-08-22,2016-08-23,Venita,Baldwin Bikes,NY
Electra,Electra Moto 1 - 2016,529.99,1,2016-08-20,2016-08-22,2016-08-23,Venita,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-08-20,2016-08-22,2016-08-23,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-08-20,2016-08-23,2016-08-22,Venita,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2016-08-20,2016-08-23,2016-08-23,Marcelene,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-08-20,2016-08-23,2016-08-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-08-20,2016-08-23,2016-08-23,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-08-20,2016-08-21,2016-08-21,Kali,Rowlett Bikes,TX
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,2,2016-08-21,2016-08-24,2016-08-23,Kali,Rowlett Bikes,TX
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-08-21,2016-08-24,2016-08-23,Kali,Rowlett Bikes,TX
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-08-21,2016-08-24,2016-08-23,Kali,Rowlett Bikes,TX
Surly,Surly Straggler 650b - 2016,1680.99,1,2016-08-21,2016-08-24,2016-08-23,Kali,Rowlett Bikes,TX
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-08-22,2016-08-24,2016-08-25,Genna,Santa Cruz Bikes,CA
Electra,Electra Moto 1 - 2016,529.99,2,2016-08-22,2016-08-24,2016-08-25,Genna,Santa Cruz Bikes,CA
Surly,Surly Straggler - 2016,1549.00,2,2016-08-22,2016-08-24,2016-08-25,Genna,Santa Cruz Bikes,CA
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-08-22,2016-08-24,2016-08-25,Genna,Santa Cruz Bikes,CA
Trek,Trek Conduit+ - 2016,2999.99,1,2016-08-22,2016-08-24,2016-08-25,Genna,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2016-08-22,2016-08-24,2016-08-25,Layla,Rowlett Bikes,TX
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-08-22,2016-08-24,2016-08-25,Layla,Rowlett Bikes,TX
Trek,Trek Conduit+ - 2016,2999.99,1,2016-08-22,2016-08-24,2016-08-25,Layla,Rowlett Bikes,TX
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2016-08-23,2016-08-23,NULL,Layla,Rowlett Bikes,TX
Heller,Heller Shagamaw Frame - 2016,1320.99,2,2016-08-23,2016-08-23,NULL,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-08-23,2016-08-23,NULL,Layla,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-08-23,2016-08-26,2016-08-24,Genna,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-08-23,2016-08-26,2016-08-24,Genna,Santa Cruz Bikes,CA
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-08-25,2016-08-26,2016-08-27,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2016-08-26,2016-08-28,2016-08-29,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-08-26,2016-08-28,2016-08-29,Genna,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-08-26,2016-08-28,2016-08-29,Genna,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-26,2016-08-27,2016-08-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-08-27,2016-08-30,2016-08-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-08-27,2016-08-30,2016-08-29,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-08-27,2016-08-30,2016-08-29,Marcelene,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,1,2016-08-28,2016-08-31,2016-08-29,Venita,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2016-08-29,2016-08-30,2016-09-01,Mireya,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,2,2016-08-29,2016-08-30,2016-09-01,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-08-29,2016-08-30,2016-09-01,Mireya,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-08-29,2016-08-30,2016-09-01,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-08-29,2016-09-01,2016-09-01,Venita,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,2,2016-08-29,2016-09-01,2016-09-01,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-08-29,2016-09-01,2016-09-01,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-08-29,2016-08-30,2016-08-31,Marcelene,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,1,2016-08-29,2016-08-30,2016-08-31,Marcelene,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-08-29,2016-08-30,2016-08-31,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2016-08-30,2016-09-02,2016-09-01,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2016-08-30,2016-09-02,2016-09-01,Marcelene,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-08-30,2016-09-01,2016-08-31,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-08-30,2016-09-01,2016-08-31,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-08-30,2016-09-01,2016-08-31,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-08-31,2016-09-01,2016-09-02,Genna,Santa Cruz Bikes,CA
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-08-31,2016-09-01,2016-09-02,Genna,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-08-31,2016-09-01,2016-09-02,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-08-31,2016-09-01,2016-09-02,Genna,Santa Cruz Bikes,CA
Trek,Trek Conduit+ - 2016,2999.99,1,2016-08-31,2016-09-03,2016-09-01,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-08-31,2016-09-03,2016-09-01,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-08-31,2016-09-03,2016-09-01,Venita,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-08-31,2016-09-01,2016-09-01,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2016-08-31,2016-09-01,2016-09-01,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-08-31,2016-09-01,2016-09-01,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-08-31,2016-09-02,2016-09-01,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-09-01,2016-09-01,NULL,Kali,Rowlett Bikes,TX
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-09-01,2016-09-01,NULL,Kali,Rowlett Bikes,TX
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-09-01,2016-09-02,2016-09-02,Mireya,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,1,2016-09-01,2016-09-02,2016-09-02,Mireya,Santa Cruz Bikes,CA
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2016-09-01,2016-09-02,2016-09-02,Mireya,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,2,2016-09-01,2016-09-02,2016-09-02,Mireya,Santa Cruz Bikes,CA
Electra,Electra Moto 1 - 2016,529.99,1,2016-09-01,2016-09-04,2016-09-04,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-09-01,2016-09-04,2016-09-04,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-09-01,2016-09-04,2016-09-04,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-09-01,2016-09-03,2016-09-02,Marcelene,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,2,2016-09-01,2016-09-03,2016-09-02,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-09-01,2016-09-03,2016-09-02,Marcelene,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-09-02,2016-09-04,2016-09-04,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-09-02,2016-09-04,2016-09-04,Genna,Santa Cruz Bikes,CA
Trek,Trek Slash 8 27.5 - 2016,3999.99,1,2016-09-02,2016-09-04,2016-09-04,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-09-02,2016-09-04,2016-09-04,Genna,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-09-02,2016-09-04,2016-09-04,Genna,Santa Cruz Bikes,CA
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2016-09-02,2016-09-05,2016-09-03,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-09-02,2016-09-05,2016-09-03,Marcelene,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,1,2016-09-02,2016-09-05,2016-09-03,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-09-03,2016-09-06,2016-09-06,Venita,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,1,2016-09-03,2016-09-06,2016-09-06,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-09-03,2016-09-06,2016-09-06,Venita,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-09-03,2016-09-06,2016-09-06,Venita,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-09-03,2016-09-06,2016-09-06,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-09-03,2016-09-04,2016-09-06,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-09-03,2016-09-04,2016-09-06,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-09-03,2016-09-04,2016-09-06,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-09-04,2016-09-05,2016-09-06,Genna,Santa Cruz Bikes,CA
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-09-04,2016-09-05,2016-09-06,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-09-04,2016-09-05,2016-09-05,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-09-04,2016-09-05,2016-09-05,Marcelene,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,1,2016-09-04,2016-09-07,2016-09-06,Kali,Rowlett Bikes,TX
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,2,2016-09-05,2016-09-06,2016-09-07,Genna,Santa Cruz Bikes,CA
Electra,Electra Moto 1 - 2016,529.99,2,2016-09-05,2016-09-06,2016-09-07,Genna,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-09-05,2016-09-06,2016-09-07,Genna,Santa Cruz Bikes,CA
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-09-05,2016-09-06,2016-09-08,Genna,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-09-05,2016-09-06,2016-09-08,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2016-09-05,2016-09-06,2016-09-08,Genna,Santa Cruz Bikes,CA
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-09-05,2016-09-06,2016-09-08,Genna,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-09-05,2016-09-06,2016-09-08,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2016-09-06,2016-09-07,2016-09-09,Marcelene,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2016-09-06,2016-09-09,2016-09-09,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-09-06,2016-09-09,2016-09-09,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-09-06,2016-09-09,2016-09-09,Venita,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-09-06,2016-09-09,2016-09-09,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-09-08,2016-09-11,2016-09-11,Genna,Santa Cruz Bikes,CA
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-09-08,2016-09-11,2016-09-11,Genna,Santa Cruz Bikes,CA
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-09-08,2016-09-11,2016-09-11,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-09-08,2016-09-11,2016-09-11,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-09-08,2016-09-11,2016-09-11,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,1,2016-09-08,2016-09-10,2016-09-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-09-08,2016-09-10,2016-09-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-09-09,2016-09-10,2016-09-11,Mireya,Santa Cruz Bikes,CA
Electra,Electra Moto 1 - 2016,529.99,2,2016-09-09,2016-09-10,2016-09-11,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-09-09,2016-09-10,2016-09-11,Mireya,Santa Cruz Bikes,CA
Heller,Heller Shagamaw Frame - 2016,1320.99,2,2016-09-09,2016-09-12,2016-09-10,Marcelene,Baldwin Bikes,NY
